Term    ScopeNote   Use for Use Broader Narrower    Related Reference   Class   Code
"Tasmania (TAS)"	""	""#9"TAS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Tax"	"Tip: Add the name of the type of tax as free text if necessary."#9""	""#9"ACCOUNTING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Tax Declarations"	""#9""	""#9"RECRUITMENT|SALARIES"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"TECHNOLOGY & TELECOMMUNICATIONS"	"The function of developing or acquiring, testing and implementing applications and databases to support the business needs of an organisation to capture, store, retrieve, transfer, communicate and disseminate information through automated systems. Includes the evaluation of software and hardware and the acquisition, tendering, leasing, licensing and disposal of systems. Also includes communication network systems such as video conferencing, voice mail and electronic mail and the technical aspects of the Internet, Intranet and Web Sites.

See INFORMATION MANAGEMENT for data administration for automated systems.

See FINANCIAL MANAGEMENT - ASSET REGISTER for the monitoring and assessment of technology and telecommunications equipment as corporate assets.

See PUBLICATION for the design and updating of the content of Web Sites.

Tip: TECHNOLOGY & TELECOMMUNICATIONS - APPLICATION DEVELOPMENT may be used for the technical design of databases and data for the Internet and Intranet."#9"Communications|Information Technology & Telecommunications (IT&T)"	""	""#9"ACQUISITION|ADVICE|APPLICATION DEVELOPMENT|AUDIT|COMMITTEES|COMPLIANCE|CONTRACTING-OUT|CONTROL|CUSTOMER SERVICE|DATABASE MANAGEMENT|DISPOSAL|EVALUATION|IMPLEMENTATION|INSPECTIONS|INSTALLATION|INTELLECTUAL PROPERTY|LEASING|LEASING-OUT|MAINTENANCE|MEETINGS|MODELLING|OPERATIONS|PLANNING|POLICY|PRIVACY|PROCEDURES|REPORTING|RESEARCH|RESTRUCTURING|REVIEWING|SECURITY|STANDARDS|TENDERING"#9"INFORMATION MANAGEMENT"	"RMO Keyword AAA"	"KEYWORD"	""
"Teleconferencing"	""#9""	""#9"PROCEDURES|SECURITY|STANDARDS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Temperature Control"	""	""#9"Air Conditioning"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Temporary Staff"	""	""#9"EMPLOYMENT CONDITIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Tenancies"	""	""#9"Leases"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Tenancy Agreement"	""#9""	""#9"LEASING|LEASING-OUT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"TENDERING"	"The activities involved in receiving and assessing tenders. Includes offers made in writing by one party to another to carry out at an inclusive price or uniform rate, an order for the supply or purchase of goods, or for the production of work.

See ACQUISITION for acquisitions once the tender has been decided.

See CONTRACTING-OUT for the process of outsourcing operations or arranging, procuring and managing the provision of service by an external consultant once the tender has been decided.

Tip: The activities involved in drawing up and issuing tenders are related to the organisation's functions. Classify with terms from the organisation's functional thesaurus.

"#9"Tenders"	""#9"EQUIPMENT & STORES|FINANCIAL MANAGEMENT|FLEET MANAGEMENT|PROPERTY MANAGEMENT|PUBLICATION|TECHNOLOGY & TELECOMMUNICATIONS"#9"Contracts|Economic Appraisal|Expressions of Interest|Mail Services|Request for Information (RFI)|Request for Tender (RFT)"#9"ACQUISITION|CONTRACTING-OUT"	"RMO Keyword AAA"	"activity descriptor"	""
"Tenders"	""	""#9"TENDERING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Tests"	""#9""	""#9"APPLICATION DEVELOPMENT|DATA ADMINISTRATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Thefts"	""#9"Burglaries|Robberies|Stolen Property (personal effects)"	""#9"CLAIMS|DISCIPLINE|SECURITY"#9""#9"Break-ins"	"RMO Keyword AAA"	"subject descriptor"	""
"Therapy"	""	""#9"REHABILITATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Thesaurus"	""#9""	""#9"ACQUISITION|CONTROL|IMPLEMENTATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Time Sheets"	""#9""	""#9"EMPLOYMENT CONDITIONS|SALARIES"#9""#9"Flexible Hours|Working Hours"	"RMO Keyword AAA"	"subject descriptor"	""
"Timetables"	""	""#9"Schedules"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Titles (land)"	""	""#9"Land Titles"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Tollpasses"	""#9""	""#9"ALLOWANCES"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Tours"	""	""#9"VISITS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Trade Names"	""	""#9"Trademarks"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Trade Waste"	""	""#9"Waste Reduction|Waste Removal"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Trademarks"	""#9"Brand Names|Trade Names"	""#9"INFRINGEMENTS|INTELLECTUAL PROPERTY"#9""#9"Copyright"	"RMO Keyword AAA"	"subject descriptor"	""
"Trainees (personnel)"	""	""#9"Traineeships"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Traineeships"	""#9"Trainees (personnel)"	""#9"EMPLOYMENT CONDITIONS"#9""#9"Apprenticeships|Cadets/Cadetships (personnel)"	"RMO Keyword AAA"	"subject descriptor"	""
"TRAINING"	"The activities associated with all aspects of training (external/internal) available to staff.

See PUBLICATION for the preparation and distribution of information for public education.

See COMMUNITY RELATIONS - ADDRESSES (presentations) for addresses given to visitors and the public aimed at promoting the organisation.

Tip: If a function of the organisation is to conduct training, classify with terms from the organisation's functional thesaurus."#9""	""#9"STAFF DEVELOPMENT"#9"Aids|Attendance|Courses|Equal Employment Opportunity (EEO)|Ethnic Affairs|Examinations|Exchanges|First Aid|Induction|Interchange Programs|Persons with Disabilities|Retraining|Scholarships|Seminars|Volunteers"#9"POLICY"	"RMO Keyword AAA"	"activity descriptor"	""
"Training Areas/Rooms"	""	""#9"Facilities"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Transcripts"	""#9""	""#9"INQUIRIES|SUBMISSIONS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Transferrals (office or premises)"	""	""#9"MOVING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Transfers"	"Removal of an officer or records from one office to another on a permanent basis. 

See Secondments for removal of an officer temporarily.

See MOVING for the transfer of premises.

Tip: DISPOSAL - Transfers may be used for the transfer of records to secondary storage.

"#9""	""#9"DISPOSAL|EMPLOYMENT CONDITIONS"#9""#9"Secondments"	"RMO Keyword AAA"	"subject descriptor"	""
"Translators"	""	""#9"Interpreters"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Transport"	""	""#9"FLEET MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Travel"	"Arranging travel for staff within Australia and overseas by air, rail, sea, and motor vehicle. 

Tip: The relevant keyword and activity descriptor for the reason the travel is being undertaken may be used, eg., STAFF DEVELOPMENT - CONFERENCES. PERSONNEL - ARRANGEMENTS - Travel may be used if the agency wishes to document copies of all travel arrangements on one file. Add the names of staff members as free text if required. Classify travel arrangements for those who are not personnel with terms from the organisation's functional thesaurus."#9""	""#9"ALLOWANCES|ARRANGEMENTS|AUTHORISATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Treasurer's Directions"	""	""#9"COMPLIANCE|POLICY"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Treasury Balances (budgeting)"	""	""#9"BUDGETING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"TREASURY MANAGEMENT"	"The process of managing the funds of the organisation in an efficient and economical manner by ensuring an effective system of internal contol is in operation.  Includes investments and loans.

See Treasurer's Directions, Public Finance and Audit Act 1983.

TIP : FINANCIAL MANAGEMENT - COMPLIANCE may be used for correspondence accompanying Treasurer's Directions. Place the publication in the organisation's library or information centre. Link the file and publication intellectually.
"#9""	""#9"FINANCIAL MANAGEMENT"#9"Appropriations|Cash Sheets|Cheques|Expenditure|Ledgers|Postal Expenses|Public Accounts|Receipts|Register of Approvals|Regulations|Remittances|Treasury Transfer System|Vouchers|Working Expenses"#9"CLAIMS|COMPLIANCE|PAYMENTS"	"RMO Keyword AAA"	"activity descriptor"	""
"Treasury Transfer System"	""#9""	""#9"TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Trespassing"	""#9""	""#9"SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Tribunals"	""#9""	""#9"APPEALS (decisions)"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Trusts"	""#9""	""#9"DONATIONS"#9""#9"Bequests"	"RMO Keyword AAA"	"subject descriptor"	""
"Typesetting"	""#9""	""#9"PRODUCTION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Unions"	""#9""	""#9"ADVICE|AGREEMENTS|COMMITTEES|ENTERPRISE BARGAINING|INDUSTRIAL ACTION|MEETINGS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Upgradings (positions)"	""	""#9"VARIATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"User Education"	""#9""	""#9"CUSTOMER SERVICE|EVALUATION|REPORTING|VISITS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"User Requirements"	""#9""	""#9"APPLICATION DEVELOPMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"VACANCIES"	"The activities associated with managing positions in the organisation that are currently unoccupied.

See PERSONNEL - RECRUITMENT for the process of recruiting to those positions."#9"Job Vacancies"	""#9"ESTABLISHMENT"#9"Position Descriptions|Redeployment|Senior Executive Service (SES)"#9""	"RMO Keyword AAA"	"activity descriptor"	""
"Vacations (leave)"	""	""#9"LEAVE"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Vandalism"	""#9"Destruction"	""#9"MAINTENANCE|SECURITY"#9""#9"Break-ins"	"RMO Keyword AAA"	"subject descriptor"	""
"VARIATIONS"	"The activities involved in varying the organisation's condition, character or nature of processes and other things that are not physical objects. Includes creating and abolishing individual positions.

See RESTRUCTURING for reassessing the activities, goals and structure of the organisation, divisions or groups of positions.

See LEGISLATION - Amendments for changes to Acts, Bills etc."#9"Changes|Corrections|Downgradings (positions)|Reclassifications (positions)|Regradings (positions)|Staff Turnover Statistics|Upgradings (positions)"	""#9"ESTABLISHMENT"#9"Classification|Job Design|Position Descriptions|Redeployment|Retraining|Senior Executive Service (SES)"#9"RESTRUCTURING"	"RMO Keyword AAA"	"activity descriptor"	""
"Vehicles"	"Add the type of vehicle as free text if required. 

See Private Vehicles for items related to the personal use of vehicles that are not considered to be part of fleet management."#9""	""#9"ACCIDENTS|ACQUISITION|ARRANGEMENTS|DISPOSAL|INFRINGEMENTS|INSURANCE|LEASING|LEASING-OUT|MAINTENANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Ventilation"	""#9""	""#9"INSTALLATION|MAINTENANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"VIC"	"An abbreviation for Victoria. Permitted abbreviation."#9"Victoria (VIC)"	""#9"COMPLIANCE|LEGISLATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Victoria (VIC)"	""	""#9"VIC"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Violations"	""	""#9"DISCIPLINE|INFRINGEMENTS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Viruses"	""#9""	""#9"DATA ADMINISTRATION|DATABASE MANAGEMENT|POLICY|PROCEDURES|SECURITY"#9""#9"Software"	"RMO Keyword AAA"	"subject descriptor"	""
"Visitors"	""#9""	""#9"CASES|CLAIMS|VISITS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"VISITS"	"The activities involved in arranging visits by other organisations, the public and students to the organisation, with a view to inform, educate or promote the services, operation and role of the organisation. Includes arranging visits by staff to other organisations."#9"Tours"	""#9"COMMUNITY RELATIONS|GOVERNMENT RELATIONS"#9"Acceptances|Invitations|Letters of Introduction|Open Days|Protocol|User Education|Visitors|Volunteers|Work Experience (students)"#9""	"RMO Keyword AAA"	"activity descriptor"	""
"Vital Records"	"Those records that are essential for the ongoing business of an agency, and without which the agency could not continue to function effectively. The identification and protection of such records is a primary objective of archival and records management and counter disaster planning."#9""	""#9"CONSERVATION|DISPOSAL|PLANNING|POLICY|PROCEDURES|RISK MANAGEMENT|SECURITY"#9""#9"Archives|Counter Disaster Plan|Essential Services Contingency Plan|Records"	"RMO Keyword AAA"	"subject descriptor"	""
"Voice Mail"	""#9""	""#9"ACQUISITION|DISPOSAL|INSTALLATION|OPERATIONS|SECURITY|STANDARDS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Volunteers"	""#9""	""#9"ALLOWANCES|COUNSELLING|DISCIPLINE|DISPUTES|EMPLOYMENT CONDITIONS|GRIEVANCES|MEETINGS|PLANNING|POLICY|PROCEDURES|RECRUITMENT|REPORTING|TRAINING|VISITS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Vouchers"	""#9""	""#9"ACCOUNTING|TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"WA"	"An abbreviation for Western Australia. Permitted abbreviation."#9"Western Australia (WA)"	""#9"COMPLIANCE|LEGISLATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Wages"	""	""#9"Payroll"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Waiting Rooms"	""	""#9"Facilities"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"WAN"	"An acronym for Wide Area Network. Permitted acronym."#9"Wide Area Network (WAN)"	""#9"ACQUISITION|DISPOSAL|EVALUATION|INSTALLATION|MAINTENANCE|OPERATIONS|PLANNING|REVIEWING|SECURITY|STANDARDS"#9""#9"LAN|Networks"	"RMO Keyword AAA"	"subject descriptor"	""
"Warehouses"	""	""#9"Storage (areas)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Warranties"	""#9""	""#9"INSURANCE|MAINTENANCE"#9""#9"Servicing"	"RMO Keyword AAA"	"subject descriptor"	""
"Warrants (authorisations)"	""	""#9"AUTHORISATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Waste Reduction"	""#9"Recycling|Rubbish|Trade Waste"	""#9"IMPLEMENTATION|PLANNING|POLICY|PROCEDURES|REPORTING"#9""#9"Waste Removal"	"RMO Keyword AAA"	"subject descriptor"	""
"Waste Removal"	""#9"Garbage Disposal|Recycling|Removals|Rubbish|Trade Waste"	""#9"MAINTENANCE"#9""#9"Waste Reduction"	"RMO Keyword AAA"	"subject descriptor"	""
"Water Mains/Pipes"	""	""#9"Plumbing"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Water Supply"	""#9""	""#9"MAINTENANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Web Sites"	"An abbreviation for World Wide Web Sites. Permitted abbreviation.

Tip: PUBLICATION - PRODUCTION - Web Sites may be used for the graphic design, management and updating of web sites, including the conversion of publications to HTML."#9"World Wide Web Sites"	""#9"APPLICATION DEVELOPMENT|CUSTOMER SERVICE|DATABASE MANAGEMENT|POLICY|PROCEDURES|PRODUCTION|REVIEWING|STANDARDS"#9""#9"Internet|Intranet|Listservs"	"RMO Keyword AAA"	"subject descriptor"	""
"Western Australia (WA)"	""	""#9"WA"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Whistle Blowing"	""	""#9"Disclosures"#9""#9""#9""	""	""	""
"Wide Area Network (WAN)"	""	""#9"WAN"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Work Exchanges"	""	""#9"Interchange Programs"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Work Experience (students)"	""#9""	""#9"POLICY|PROCEDURES|VISITS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Work to Rules (labour)"	""#9"Working To Rules"	""#9"DISPUTES|GRIEVANCES|INDUSTRIAL ACTION|POLICY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Worker Participation"	""#9"Employee Participation|Worker Representation"	""#9"COMMITTEES|MEETINGS|POLICY|REPRESENTATIVES"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Worker Representation"	""	""#9"REPRESENTATIVES|Worker Participation"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Worker's Compensation"	""	""#9"COMPENSATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Workforce (planning)"	""#9""	""#9"PLANNING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Working Conditions"	""	""#9"OCCUPATIONAL HEALTH & SAFETY (OH&S)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Working Expenses"	""#9""	""#9"TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Working Hours"	""#9"Attendance Sheets (flexible hours system)|Breaks (working hours)|Contract Hours|Employment Hours|Hours of Duty/Employment/Work|Office Hours (hours of work)|Pay Period"	""#9"EMPLOYMENT CONDITIONS"#9""#9"Flexible Hours|Time Sheets"	"RMO Keyword AAA"	"subject descriptor"	""
"Working To Rules"	""	""#9"Work to Rules (labour)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Workplace Agreements"	""	""#9"Enterprise Agreements"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Workplace Design"	""#9""	""#9"PLANNING"#9""#9"Reasonable Adjustment"	"RMO Keyword AAA"	"subject descriptor"	""
"Workplace Inspection"	""#9""	""#9"INSPECTIONS|REPORTING"#9""#9"Preventative Action"	"RMO Keyword AAA"	"subject descriptor"	""
"Workplace Relations"	""	""#9"INDUSTRIAL RELATIONS"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Workshops (premises)"	""	""#9"Facilities"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
